2019-07-14T02:59:05Z,0,184.3,W,0000000000000904,103,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,106,2020-03-27
2019-07-14T03:02:11Z,0.19,33.701,W,0000000000000904,212,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,107,2020-03-27
2019-07-14T03:02:47Z,0.2,32.6,W,0000000000000904,201,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,108,2020-03-27
2019-07-14T03:03:22Z,0.2,32.6,W,0000000000000904,202,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,109,2020-03-27
2019-07-14T03:03:57Z,0,116.9,W,0000000000000904,37,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,110,2020-03-27
2019-07-14T03:05:55Z,0.4,206.4,W,0000000000000904,123,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,111,2020-03-27
2019-07-14T03:09:24Z,0,103.2,W,0000000000000904,9,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,112,2020-03-27
2019-07-14T03:11:09Z,0,184.8,W,0000000000000904,106,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,113,2020-03-27
2019-07-14T03:14:15Z,0.89,33.401,W,0000000000000904,207,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,114,2020-03-27
2019-07-14T03:14:51Z,0,67.9,W,0000000000000904,285,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,115,2020-03-27
2019-07-14T03:16:01Z,0.2,219.7,W,0000000000000904,139,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,116,2020-03-27
2019-07-14T03:19:43Z,0.1,185.1,W,0000000000000904,106,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,117,2020-03-27
2019-07-14T03:22:50Z,0,267.2,W,0000000000000904,166,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,118,2020-03-27
2019-07-14T03:27:19Z,0.3,79.5,W,0000000000000904,305,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,119,2020-03-27
2019-07-14T03:28:41Z,0,407.4,W,0000000000000904,223,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,120,2020-03-27
2019-07-14T03:35:30Z,0.09,45.801,W,0000000000000904,248,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,121,2020-03-27
2019-07-14T03:36:18Z,0.1,126.8,W,0000000000000904,47,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,122,2020-03-27
2019-07-14T03:38:27Z,0,91.9,W,0000000000000904,324,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,123,2020-03-27
2019-07-14T03:40:01Z,0.5,138.4,W,0000000000000904,58,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,124,2020-03-27
2019-07-14T03:42:22Z,0.2,91.7,W,0000000000000904,324,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,125,2020-03-27
2019-07-14T03:43:56Z,0,103.9,W,0000000000000904,13,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,126,2020-03-27
2019-07-14T03:45:42Z,0,44.8,W,0000000000000904,235,0,RSC,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\example\NewORFIDformat\2020-03-27_RSC_Downstream_20190719,127,2020-03-27
