S 2000-00-00 20:35:39.600 00:00:00.000 HDX W 2047_445947311659 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,219,2020-03-28
S 2000-00-00 20:53:29.000 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,220,2020-03-28
S 2000-00-00 21:24:19.300 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,221,2020-03-28
S 2000-00-00 21:55:09.600 00:00:00.200 HDX W 0000_000000004245 3 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,222,2020-03-28
S 2000-00-00 22:26:00.000 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,223,2020-03-28
S 2000-00-00 22:56:50.600 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,224,2020-03-28
S 2000-00-00 23:16:05.900 00:00:04.500 HDX A 900_228000689314 46 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,225,2020-03-28
S 2000-00-00 23:27:40.900 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,226,2020-03-28
S 2000-00-00 23:30:11.100 00:00:00.000 HDX W 1975_446832935593 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,227,2020-03-28
S 2000-00-00 23:58:31.200 00:00:00.100 HDX W 0000_000000004245 2 0,RSCUS,ORFID,C:\Users\HaleyOhms\Documents\GitHub\AntWrangler\NewFormTest\RSC\archive\2020-03-28_RSCUS_20200127,228,2020-03-28
